,N_I,N_V,Name,Nobs,OGLE period,Outliers1,Outliers3,mean,mean N,med_sig,median,p16,p84,sem,std,unexplained_variance,window
124,124.0,124.0,OGLE-BLG-RRLYR-00007,"(10.0, 20.0]",0.26129176,,,,,,,,,,,,0.025
125,124.0,124.0,OGLE-BLG-RRLYR-00007,"(20.0, 30.0]",0.26129176,0.25,0.16666666666666666,0.239314236252914,20.5,2.3864574393722395e-06,0.2612870274110408,0.19636570362120734,0.2612888765606859,0.00645232605995787,0.0499795027490339,0.002939121729040154,0.025
126,124.0,124.0,OGLE-BLG-RRLYR-00007,"(30.0, 50.0]",0.26129176,0.25,0.0,0.2612875585165419,30.5,1.3350821496439876e-06,0.2612876491359437,0.26128623630038894,0.2612888765606859,1.837163818506666e-07,1.4230609746662285e-06,2.1711835833152312e-13,0.025
127,124.0,124.0,OGLE-BLG-RRLYR-00007,"(50.0, inf]",0.26129176,,,,,,,,,,,,0.025
128,124.0,124.0,OGLE-BLG-RRLYR-00007,"(10.0, 20.0]",0.26129176,,,,,,,,,,,,0.063
129,124.0,124.0,OGLE-BLG-RRLYR-00007,"(20.0, 30.0]",0.26129176,0.4166666666666667,0.16666666666666666,0.24013199347738542,20.5,4.379370243227143e-06,0.2612874478788169,0.20843402911423087,0.26129037784193804,0.006397133477076459,0.049551982840366146,0.0028620289184405723,0.063
130,124.0,124.0,OGLE-BLG-RRLYR-00007,"(30.0, 50.0]",0.26129176,0.4166666666666667,0.0,0.19880793529551624,30.5,0.11000687878922921,0.2612863822171359,0.10613707532289088,0.2612884066021932,0.009661732823429218,0.07483946064129386,-0.002690361263282079,0.063
131,124.0,124.0,OGLE-BLG-RRLYR-00007,"(50.0, inf]",0.26129176,,,,,,,,,,,,0.063
132,124.0,124.0,OGLE-BLG-RRLYR-00007,"(10.0, 20.0]",0.26129176,,,,,,,,,,,,0.159
133,124.0,124.0,OGLE-BLG-RRLYR-00007,"(20.0, 30.0]",0.26129176,0.25,0.08333333333333333,0.24794218538555163,20.5,2.0707326677016185e-06,0.2612876491359437,0.26128473501422356,0.26128887008772816,0.005762278745242428,0.04463441923305779,0.002137128922359582,0.159
